verifier.c,,REASON,OPENPTS_VERIFIER_MISSING_CONFIG_2,Missing collector configuration,コレクターの設定が見つかりません
openpts.c,,,OPENPTS_VERIFIER_DEBUG_OUT
openpts.c,,,OPENPTS_VERIFIER_DEBUG_MODE
openpts.c,,,OPENPTS_TARGET_NOT_INITIALIZED
openpts.c,,,OPENPTS_TARGET_DELETED
openpts.c,,,OPENPTS_INIT_TARGET
openpts.c,,,OPENPTS_INIT_MANIFEST_UUID
openpts.c,,,OPENPTS_INIT_MANIFEST
openpts.c,,,OPENPTS_INIT_COLLECTOR_UUID
openpts.c,,,OPENPTS_INIT_CONFIG
openpts.c,,,OPENPTS_INIT_VALIDATION
openpts.c,,,OPENPTS_INIT_NEW_CONFIG
openpts.c,,,OPENPTS_VERIFY_TARGET
openpts.c,,,OPENPTS_VERIFY_COLLECTOR_UUID
openpts.c,,,OPENPTS_VERIFY_DATE
openpts.c,,,OPENPTS_VERIFY_MANIFEST_UUID
openpts.c,,,OPENPTS_VERIFY_USERNAME
openpts.c,,,OPENPTS_VERIFY_PORT
openpts.c,,,OPENPTS_VERIFY_POLICY
openpts.c,,,OPENPTS_VERIFY_PROPERTY
openpts.c,,,OPENPTS_VERIFY_VALID
openpts.c,,,OPENPTS_VERIFY_INVALID
openpts.c,,,OPENPTS_VERIFY_UNKNOWN
openpts.c,,,OPENPTS_VERIFY_ERROR
openpts.c,,,OPENPTS_VERIFY_RUN_OPENPTS
uml2dot.c,,,OPENPTS_UML2DOT_USAGE
uml2dot.c,,,OPENPTS_UML2DOT_MISSING_XML_FILE
rm2dot.c,,,OPENPTS_RM2DOT_USAGE
rm2dot.c,,,OPENPTS_RM2DOT_MISSING_XML_FILE
rm2dot.c,,,OPENPTS_RM2DOT_BAD_LEVEL
ir2text.c,,,OPENPTS_IR2TEXT_USAGE
ir2text.c,,,OPENPTS_IR2TEXT_BAD_OPTION_C
ir2text.c,,,OPENPTS_IR2TEXT_OUTPUT_BINARY_MODE
ptsc.c,,,OPENPTS_COLLECTOR_USAGE_1
ptsc.c,,,OPENPTS_COLLECTOR_USAGE_2
ptsc.c,,,OPENPTS_COLLECTOR_USAGE_3
ptsc.c,,,OPENPTS_COLLECTOR_INIT_RM
ptsc.c,,,OPENPTS_COLLECTOR_FAILED_READ_RM_UUID
ptsc.c,,,OPENPTS_COLLECTOR_SUCCESS
ptsc.c,,,OPENPTS_COLLECTOR_RENEWED
ptsc.c,,,OPENPTS_COLLECTOR_FALLBACK
ptsc.c,,,OPENPTS_COLLECTOR_FAIL
ptsc.c,,,OPENPTS_COLLECTOR_UPDATE_RM_FAIL
ptsc.c,,,OPENPTS_COLLECTOR_UPDATE_RM_SUCCESS
ptsc.c,,,OPENPTS_COLLECTOR_UPDATE_RM_WONT
aru.c,,,OPENPTS_ARU_IML_VALIDATION_FAILED
aru.c,,,OPENPTS_UPDATE_PLATFORM_UUID
aru.c,,,OPENPTS_UPDATE_RM_UUID
aru.c,,,OPENPTS_UPDATE_RM_LIST
aru.c,,,OPENPTS_UPDATE_PURGE_RM
aru.c,,,OPENPTS_ARU_ERROR_READING_BIOS_IML
aru.c,,,OPENPTS_UPDATE_GENERATE_UUID
aru.c,,,OPENPTS_UPDATE_DATE
aru.c,,,OPENPTS_UPDATE_RM_DETAIL
aru.c,,,OPENPTS_UPDATE_SUCCESS
aru.c,,,OPENPTS_UPDATE_NONE
